Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRQ35,OUT019,123.2847441
FDG02,OUT013,3104.210659
NCU29,OUT018,2042.13982
FDL27,OUT027,2506.459313
NCA54,OUT035,2928.577155
FDJ32,OUT035,1116.096036
FDB21,OUT019,1930.605939
FDR46,OUT035,2414.206111
FDZ32,OUT046,1784.315619
DRF36,OUT017,3091.229932
NCU54,OUT017,3407.771705
NCI31,OUT017,684.5265328
DRA59,OUT035,3005.767512
NCC55,OUT045,582.3911099
FDE44,OUT018,560.6563544
NCN26,OUT018,1587.842374
FDC11,OUT049,1515.43935
FDV24,OUT035,2467.563716
FDR40,OUT019,-589.0369454
NCQ17,OUT049,2597.619959
FDC46,OUT045,2878.243268
NCM18,OUT046,1123.344205
FDK16,OUT046,1653.808115
FDI28,OUT017,1400.492536
FDS11,OUT018,3284.393244
DRD13,OUT046,1157.537264
FDL36,OUT035,1524.243588
FDI27,OUT013,878.3411465
FDJ53,OUT019,17.02079456
FDS44,OUT045,3745.396932
FDE28,OUT046,3727.385158
FDQ33,OUT018,2149.427663
FDB37,OUT017,3856.336593
FDQ31,OUT045,1338.653075
NCQ05,OUT046,2477.924023
FDE10,OUT013,2172.806908
FDF38,OUT017,762.2490654
FDE50,OUT019,1075.860369
DRG37,OUT010,560.6185397
NCH06,OUT049,4007.153909
FDY14,OUT045,4116.81192
FDO27,OUT017,1625.266698
FDQ19,OUT049,3899.866066
FDZ26,OUT019,1862.711538
FDN51,OUT013,4197.735011
FDK20,OUT035,2039.678984
FDD40,OUT018,2791.234532
DRI25,OUT018,678.7962223
FDH56,OUT017,1943.856257
FDI36,OUT027,4581.632883
DRH11,OUT018,672.5719464
NCV18,OUT017,1439.313344
DRI01,OUT049,2829.150573
DRE48,OUT049,3235.822972
FDS51,OUT035,1082.886412
FDM38,OUT017,930.0617667
FDB60,OUT027,4526.719209
FDY58,OUT035,3705.64065
FDY22,OUT045,2230.703842
FDF11,OUT027,5227.575782
FDZ51,OUT035,1655.364184
FDQ45,OUT017,2977.266553
FDF17,OUT035,3199.009493
NCF31,OUT027,3885.444516
FDA37,OUT013,2090.988802
FDO51,OUT046,818.2270903
FDF34,OUT013,3225.422207
FDD57,OUT018,1284.853962
FDO37,OUT046,3711.292292
FDR49,OUT049,918.2263062
FDS39,OUT049,2353.600337
FDI48,OUT027,2333.486687
DRM35,OUT049,2927.061544
FDV57,OUT035,2968.011055
FDZ55,OUT013,2657.20184
FDI28,OUT035,1358.478674
FDS21,OUT045,984.3953024
FDT34,OUT013,1798.320239
DRI25,OUT035,994.8440298
FDT47,OUT010,-369.761318
DRH39,OUT045,1168.752129
NCD54,OUT045,2251.956632
FDU16,OUT027,2839.585669
NCW29,OUT045,2016.249529
FDV25,OUT027,4959.804323
FDM56,OUT035,1849.589599
FDZ04,OUT027,2529.30863
FDG59,OUT019,-1255.740917
FDI56,OUT045,1404.459231
FDS33,OUT035,1519.083664
FDC23,OUT049,2877.799513
FDT11,OUT049,3034.760189
FDG17,OUT045,3809.114844
FDZ44,OUT045,1831.852245
FDJ52,OUT013,2647.333251
DRI23,OUT046,2623.992216
DRE15,OUT010,-643.7165954
NCF07,OUT013,1723.709845
NCR29,OUT049,1018.676782
FDE44,OUT019,-1085.307796
FDT23,OUT035,1382.884059
NCG06,OUT017,4173.942717
NCU41,OUT010,1133.055854
FDH46,OUT017,1742.87439
FDV31,OUT013,2908.429174
NCT41,OUT027,3910.34162
FDE22,OUT027,4014.436409
FDC26,OUT045,1704.375963
DRF51,OUT017,711.471423
NCY53,OUT019,-74.09326754
FDY21,OUT017,3219.238389
FDL27,OUT013,1147.668675
FDZ34,OUT049,3164.324715
NCF43,OUT010,394.8940829
FDC21,OUT035,1829.892878
FDL26,OUT013,2571.698963
FDT25,OUT010,23.9303541
NCR30,OUT046,1309.297558
DRL23,OUT019,-187.0732107
NCR05,OUT049,3220.754
NCE19,OUT018,632.6463289
FDY07,OUT035,829.5708331
FDB10,OUT017,3808.17937
FDP57,OUT013,1778.1318
FDU48,OUT019,208.7067059
FDH48,OUT035,1469.329915
FDO33,OUT035,1940.784577
NCU29,OUT045,2300.154312
FDW35,OUT046,793.8621625
FDH05,OUT010,1758.810314
FDP26,OUT049,1767.731036
DRG27,OUT035,788.7022378
FDQ33,OUT046,2505.933264
FDH20,OUT010,-325.6592114
FDV14,OUT046,1539.844736
DRD01,OUT046,996.4000988
NCI17,OUT049,1643.40735
FDF39,OUT010,2244.188682
FDX37,OUT046,1706.101368
NCX17,OUT035,3798.391697
FDN03,OUT013,4047.530786
NCS41,OUT010,1000.419647
FDH34,OUT045,2866.286434
NCX53,OUT018,2010.075463
FDY31,OUT046,2444.795314
FDD20,OUT017,2109.66163
FDE51,OUT045,704.1348335
FDV27,OUT046,1494.18656
FDF16,OUT035,2452.043484
FDZ02,OUT049,1639.230861
NCK05,OUT045,980.2592711
FDM12,OUT027,4478.602445
NCA05,OUT018,2127.683156
FDX33,OUT045,2481.931176
FDM25,OUT049,2884.064246
FDE41,OUT018,1126.869392
FDW14,OUT045,1374.974837
NCD30,OUT046,1634.562654
FDB23,OUT010,1665.56755
FDF45,OUT046,1079.323014
FDW20,OUT017,2085.828877
FDF47,OUT045,3465.628181
NCR05,OUT019,1283.639146
DRB01,OUT046,3064.285042
FDE36,OUT013,2702.246924
FDU56,OUT049,3009.411826
FDB23,OUT049,3640.858387
FDN48,OUT049,1561.548786
FDS43,OUT013,3068.501989
NCN05,OUT013,3004.251901
NCL53,OUT049,2884.555964
FDL56,OUT046,1495.250911
FDH17,OUT018,1287.393467
FDP37,OUT046,2115.80499
FDG09,OUT019,1105.42568
FDA55,OUT045,3470.828563
FDX31,OUT049,3790.079176
FDJ41,OUT045,4067.590347
DRC24,OUT045,2423.454104
FDQ21,OUT035,2050.079749
NCT54,OUT045,1460.396798
FDH08,OUT049,3723.249126
FDY38,OUT018,3426.325406
DRM11,OUT010,2210.527798
FDG32,OUT049,3592.168989
NCH18,OUT046,3959.447947
FDI20,OUT035,3430.048388
FDA33,OUT018,2081.533262
FDN45,OUT013,3617.55781
FDT45,OUT010,-978.3585625
FDR32,OUT035,3705.64065
FDA48,OUT017,3578.696544
FDN23,OUT017,2396.597634
NCR18,OUT035,815.1149524
FDD45,OUT046,1607.658221
FDI22,OUT018,3012.896556
FDT09,OUT013,2211.176457
DRC24,OUT027,3916.525438
FDT39,OUT046,2463.387226
FDX28,OUT045,1530.338986
FDA50,OUT018,1271.341059
FDT33,OUT027,4139.292271
FDQ60,OUT049,2016.378407
NCM19,OUT018,1533.993052
FDF40,OUT046,4008.137344
NCI30,OUT035,3955.803633
FDK34,OUT049,3847.040637
FDA38,OUT027,5244.692541
FDT02,OUT045,574.6512229
FDC11,OUT017,1507.659005
FDD08,OUT046,764.3777678
NCS29,OUT046,4234.999751
DRI03,OUT010,896.8165757
FDK48,OUT035,1282.31221
FDM52,OUT049,2469.160242
FDP49,OUT035,1030.633616
DRA24,OUT046,2703.802993
NCJ43,OUT049,2827.554046
FDE11,OUT045,2857.482196
FDP01,OUT049,2544.79453
FDQ59,OUT018,1108.72874
FDA43,OUT019,1192.935886
FDL14,OUT017,2545.24579
FDV50,OUT010,80.97273017
FDT01,OUT027,4793.998951
NCC42,OUT035,2320.963346
FDO28,OUT046,1991.481304
FDD32,OUT019,-580.2327072
FDV45,OUT035,3034.760189
NCW17,OUT019,135.1202046
NCJ17,OUT027,2857.194145
NCF18,OUT049,3107.814515
FDP01,OUT045,2384.060662
FDH24,OUT045,2441.022123
FDI38,OUT027,4767.134976
FDX03,OUT035,839.4394224
FDY28,OUT046,3465.265341
FDN34,OUT018,2448.852678
FDJ02,OUT045,2310.514619
FDW40,OUT019,355.7987929
FDX03,OUT017,819.2105259
FDE17,OUT027,3885.976692
FDT58,OUT046,2748.848078
FDI38,OUT013,3378.779028
FDW22,OUT035,3617.598268
FDS15,OUT027,3218.781002
NCX06,OUT013,2974.727049
DRK47,OUT035,3721.20134
FDC23,OUT027,4289.496496
FDM56,OUT010,-178.6075822
FDP21,OUT046,3100.606803
FDP58,OUT046,3548.147798
FDA27,OUT019,2129.499562
FDK41,OUT019,-504.0662436
NCH42,OUT046,3731.029471
FDG29,OUT045,661.1375359
FDW15,OUT018,2132.351363
FDD28,OUT018,711.9249305
FDQ37,OUT049,3160.680402
FDC23,OUT035,2916.701237
FDV13,OUT035,1527.396184
FDK33,OUT046,3439.344344
FDO33,OUT013,1903.438922
FDN21,OUT017,2662.361765
NCW06,OUT027,4512.755046
FDI38,OUT035,3367.886545
FDC21,OUT027,3194.907792
NCS05,OUT046,2210.644281
NCN53,OUT049,719.8244012
FDV40,OUT010,-687.2460686
FDG60,OUT017,3769.318104
NCY30,OUT027,4363.082997
FDM40,OUT045,2193.398644
NCO30,OUT046,2995.939381
FDK10,OUT046,2964.898917
FDM36,OUT045,2687.089532
FDN10,OUT013,1972.848934
FDM46,OUT018,1247.548765
FDX50,OUT049,1878.090559
FDP33,OUT045,3957.230824
FDO12,OUT045,3031.027455
FDC28,OUT013,1861.014258
FDO31,OUT045,1256.343251
FDX45,OUT035,2552.49396
FDV21,OUT049,2099.79304
FDH04,OUT049,1559.500999
NCG54,OUT013,2778.864648
FDO13,OUT046,2675.261577
FDA09,OUT027,4315.90921
FDC38,OUT017,2221.536764
NCO42,OUT046,2383.616907
FDL45,OUT049,2070.22773
NCK31,OUT013,956.0232213
FDM39,OUT017,2928.085437
FDC22,OUT010,1143.907879
FDF46,OUT046,1938.164157
FDQ37,OUT045,2987.497982
FDH41,OUT010,1470.237325
FDQ04,OUT046,769.4972347
NCQ02,OUT027,4463.573931
FDJ57,OUT027,4438.717285
NCE07,OUT049,2330.791478
FDE56,OUT013,1079.774274
FDI20,OUT049,3405.151285
FDK36,OUT018,554.9642541
FDP08,OUT027,4503.91035
FDF44,OUT017,2181.119429
NCU53,OUT017,2747.332467
FDF47,OUT035,3641.922738
FDS55,OUT010,479.3326091
FDZ52,OUT010,-130.4099021
FDL04,OUT018,1430.38998
NCM26,OUT035,2519.365251
FDX43,OUT049,2757.692774
FDP52,OUT049,3687.45954
DRK49,OUT045,643.5290595
FDE38,OUT013,2716.211087
DRF13,OUT035,2402.82191
FDK41,OUT010,-529.7936745
FDJ04,OUT027,3386.101986
FDZ44,OUT018,1636.080512
FDS11,OUT013,3654.903465
FDA55,OUT049,3640.898845
NCW53,OUT046,3161.744753
FDB49,OUT027,3072.180633
FDD23,OUT017,3071.081951
NCV42,OUT045,1711.132415
NCZ29,OUT018,1778.54485
FDQ26,OUT013,1046.11339
FDV08,OUT017,773.633266
FDC53,OUT049,1697.829306
FDV58,OUT010,1221.138693
NCP02,OUT019,-926.7910504
DRI37,OUT045,884.3556287
FDQ12,OUT049,3715.468782
FDE33,OUT046,1334.113746
FDX27,OUT045,1478.045733
FDM22,OUT017,945.0902808
NCH30,OUT019,-62.709067
FDC04,OUT017,3905.066448
FDO38,OUT046,1384.440128
FDV52,OUT027,3339.952093
FDB32,OUT013,1614.414673
FDV43,OUT018,514.5873767
FDI24,OUT018,2564.372125
FDR40,OUT017,1414.988874
FDW02,OUT049,2081.120213
FDE44,OUT049,896.9330585
FDL38,OUT046,1534.112178
NCT54,OUT010,-357.2723085
DRJ39,OUT010,1568.188754
FDW55,OUT049,4011.249482
DRF13,OUT019,414.3567801
NCW17,OUT049,2159.374921
FDP13,OUT035,772.1176548
FDS08,OUT018,2505.241505
NCP17,OUT035,1117.079471
NCO53,OUT035,2977.266553
FDH19,OUT045,2706.254078
FDJ04,OUT017,2007.082451
FDG10,OUT049,1029.037089
FDA40,OUT010,-488.3524458
FDI53,OUT045,2518.744655
FDU09,OUT010,-978.3585625
FDK60,OUT045,1528.823375
FDR43,OUT017,684.5265328
FDW22,OUT017,3566.247992
DRP47,OUT010,2072.199492
DRG48,OUT010,417.662484
FDA14,OUT035,2417.318249
FDU49,OUT013,1511.343777
FDK28,OUT045,3997.648159
FDT19,OUT046,2844.179087
NCQ42,OUT045,1948.355128
FDD03,OUT045,3646.994243
NCM53,OUT013,1828.377267
NCX53,OUT045,2190.286506
FDV14,OUT027,2855.065443
NCZ54,OUT017,2655.073138
FDB39,OUT013,1005.204337
DRC24,OUT046,2531.281627
FDY36,OUT013,1296.357289
FDN01,OUT035,2891.312416
DRH25,OUT046,963.2713906
FDV08,OUT046,824.9835418
NCP53,OUT049,3860.021364
FDU52,OUT010,584.9834675
NCI42,OUT045,3220.092947
FDZ14,OUT035,2015.846232
FDF11,OUT046,3887.457972
FDQ13,OUT018,1125.845499
FDO32,OUT010,-1126.023283
DRJ37,OUT018,2176.372554
FDY43,OUT046,2759.208385
NCT41,OUT017,2526.653878
NCV17,OUT045,2061.867247
FDM04,OUT027,2347.491308
DRB48,OUT018,388.1349884
FDM24,OUT013,2520.961778
FDT37,OUT049,4096.711902
NCO05,OUT010,-336.5921519
FDL13,OUT046,3784.387076
FDL15,OUT017,2521.453496
FDB11,OUT018,3267.768203
FDL14,OUT019,595.6823843
FDY10,OUT019,-52.88093543
FDJ40,OUT049,1866.706358
NCW18,OUT046,3834.100367
NCY06,OUT013,2151.554118
DRE13,OUT018,1126.296759
FDA26,OUT045,3379.633585
NCE19,OUT010,-1028.152769
FDE33,OUT035,1391.688298
DRL59,OUT027,2343.806536
FDY07,OUT046,851.3557986
FDF57,OUT018,2450.900464
FDM58,OUT035,1856.797311
FDP26,OUT027,3131.18988
FDY32,OUT046,2710.559445
FDD51,OUT010,-1115.622518
FDU22,OUT018,1649.020782
FDZ49,OUT018,3246.596329
NCI42,OUT017,3380.826815
FDT04,OUT027,2112.767641
NCU41,OUT045,2963.173512
FDS56,OUT045,4093.511344
NCN42,OUT017,2440.127108
FDK34,OUT046,3851.708844
FDB03,OUT017,3881.233696
DRJ25,OUT035,909.3816102
FDT25,OUT027,3443.595622
FDN20,OUT013,2762.320523
FDP09,OUT013,3461.661485
FDM20,OUT019,1951.286096
NCG55,OUT046,1921.579574
NCP14,OUT045,1624.113926
NCH06,OUT046,3966.696116
FDV52,OUT013,1971.825041
NCL07,OUT035,773.6737238
DRJ11,OUT027,4485.850614
DRO59,OUT013,1305.121069
FDW15,OUT010,446.6551609
NCQ30,OUT035,2026.206539
NCN54,OUT019,-664.1795157
FDY01,OUT027,3328.076174
FDX39,OUT035,3456.50156
FDH53,OUT027,2804.860434
FDA57,OUT035,790.7904824
NCC07,OUT010,-189.4191494
FDU28,OUT013,3068.461531
FDK36,OUT010,-1094.942361
FDR36,OUT018,473.146148
NCQ17,OUT035,2547.825753
FDS28,OUT019,-974.9887305
FDE08,OUT045,2306.33813
FDU22,OUT046,2010.194589
FDG41,OUT045,1706.464208
FDO31,OUT010,-637.5732352
FDM21,OUT019,2152.800138
FDU40,OUT017,3137.339367
FDV36,OUT018,1753.115571
FDT10,OUT027,2440.693614
FDX38,OUT045,743.4878176
NCU30,OUT027,4066.237945
NCV06,OUT049,3143.563643
FDT16,OUT035,4216.940014
NCP41,OUT027,3203.220313
FDZ56,OUT017,2768.544799
FDC22,OUT035,3128.535129
FDU10,OUT035,738.456771
FDS46,OUT045,1824.031442
FDO08,OUT049,2726.611852
NCV42,OUT018,1499.799992
FDP33,OUT035,4094.623657
FDJ12,OUT046,3356.461887
FDH04,OUT045,1384.76251
NCU54,OUT013,3428.000601
FDO36,OUT010,958.4867008
FDT37,OUT027,5495.960333
FDD14,OUT010,1045.013472
FDA16,OUT013,3571.448375
NCS42,OUT019,-396.8188585
FDP10,OUT019,-209.349894
FDQ28,OUT049,2522.969107
FDK57,OUT010,12.05443577
FDK02,OUT013,1982.677066
FDW47,OUT018,1674.369145
NCC42,OUT018,1961.345608
FDQ37,OUT018,2808.843008
FDL40,OUT046,1621.622384
DRE13,OUT010,-473.8156496
FDQ34,OUT027,3144.13015
NCB54,OUT046,2141.234269
FDS48,OUT049,2467.03154
FDO15,OUT045,1121.086624
NCT30,OUT013,854.9596543
FDU49,OUT027,2848.349449
FDE21,OUT046,1932.963774
FDS49,OUT019,-613.893591
FDT38,OUT027,2846.833838
FDZ01,OUT045,1587.832622
FDC41,OUT035,1321.705652
DRG13,OUT010,681.2979121
NCZ42,OUT018,3476.038698
NCM07,OUT045,1321.617232
NCV17,OUT018,1831.861997
DRK39,OUT035,1423.752655
FDS37,OUT018,1573.346036
FDV12,OUT019,-329.5375486
NCG19,OUT018,3462.60671
FDS51,OUT013,1117.119929
NCO14,OUT046,815.0744946
FDC38,OUT046,2227.76104
FDN15,OUT046,2327.719798
NCH42,OUT013,3693.683816
FDQ22,OUT046,730.6359684
FDC05,OUT013,3181.360558
FDZ31,OUT013,3129.59948
DRJ23,OUT049,3102.162872
FDC52,OUT035,2496.59685
DRD12,OUT010,-458.3358755
FDV55,OUT017,2410.602255
FDD32,OUT046,1412.90063
FDR01,OUT049,3271.5721
FDY08,OUT019,343.390699
FDQ45,OUT045,2877.219375
DRN11,OUT027,3770.948962
NCS05,OUT018,1883.703991
FDY32,OUT035,2677.881997
NCD31,OUT045,2567.434053
NCE06,OUT049,2658.717451
NCP14,OUT046,1742.833932
NCF18,OUT019,1142.690419
FDF14,OUT018,2144.186823
FDB22,OUT017,2554.622662
NCH54,OUT049,2624.524392
FDU27,OUT035,913.5580993
FDS58,OUT027,3992.119268
NCU29,OUT035,2392.421145
FDJ57,OUT013,3037.912785
FDL56,OUT049,1489.026636
FDH60,OUT035,3186.560941
FDN24,OUT018,627.978122
FDD02,OUT017,2014.862796
FDP15,OUT017,4161.002447
FDB28,OUT027,4594.081435
DRC49,OUT045,2249.376669
NCG30,OUT018,1712.698236
FDJ14,OUT049,1378.175395
FDL52,OUT045,575.6346585
NCG19,OUT027,5162.342259
NCN41,OUT035,2067.15605
FDW22,OUT013,3619.154337
FDI02,OUT013,1887.386515
FDV51,OUT045,2567.925771
FDV48,OUT046,1382.351884
NCL17,OUT019,363.5791377
FDP46,OUT045,1389.962893
FDU10,OUT045,555.9379375
FDT37,OUT010,2138.537824
FDI27,OUT035,870.5608017
FDN51,OUT046,4210.183563
FDW07,OUT035,1501.966905
FDN45,OUT049,3623.782086
DRN37,OUT027,4101.946616
DRF48,OUT049,3071.081951
FDP38,OUT019,-1036.57794
NCX18,OUT027,4570.248682
FDK45,OUT018,1577.030807
FDZ37,OUT049,1489.026636
FDS50,OUT018,3271.98515
NCR54,OUT018,2836.279616
NCS17,OUT035,1613.882497
FDV31,OUT046,2917.765588
DRE27,OUT017,1637.674792
FDN60,OUT013,2627.144812
FDK26,OUT013,3023.375989
FDX37,OUT018,1352.707905
FDW31,OUT046,3218.665756
FDX26,OUT018,2651.390614
DRL49,OUT019,379.1398274
FDU49,OUT017,1488.002742
FDY58,OUT046,3702.528512
FDN03,OUT045,3868.124091
NCV06,OUT010,1140.263565
FDH53,OUT045,1286.891997
FDG31,OUT018,817.6162466
NCC06,OUT045,2008.509642
FDS13,OUT049,4283.237889
FDP16,OUT035,3984.34505
FDA35,OUT013,2025.674363
DRP47,OUT018,3740.778935
FDY28,OUT010,1491.530573
FDY20,OUT035,1557.94493
NCH30,OUT017,1877.517925
NCR29,OUT019,-951.1155204
NCP05,OUT013,2473.747534
NCF30,OUT019,107.6835967
FDA08,OUT035,2720.387576
FDN51,OUT027,5573.642408
FDH12,OUT046,1808.148371
FDY39,OUT017,2977.266553
NCO53,OUT045,2856.990478
FDB40,OUT046,2410.070079
FDH02,OUT049,1537.716033
FDY11,OUT027,2516.287445
FDQ09,OUT019,-65.86166272
FDP16,OUT013,3990.569326
NCF55,OUT018,322.8610075
FDY09,OUT027,4268.284164
FDY39,OUT045,2832.093375
NCU53,OUT049,2694.426122
NCT41,OUT049,2509.53712
FDJ45,OUT046,701.6837492
FDR28,OUT013,2685.662341
FDN08,OUT013,1990.497868
FDJ07,OUT049,1924.651254
FDZ09,OUT027,4078.154321
FDQ14,OUT017,2486.236543
FDY12,OUT027,2304.453552
FDK57,OUT046,2023.134859
FDD20,OUT049,2061.423492
FDS36,OUT018,1523.673202
FDI40,OUT049,1738.246641
FDJ40,OUT045,1716.864973
FDE08,OUT013,2432.838481
DRK01,OUT013,1637.223532
FDC58,OUT049,815.6066702
FDE50,OUT046,3081.442258
FDX48,OUT035,2519.856969
DRM35,OUT018,2561.21953
FDG41,OUT013,1837.632766
FDB52,OUT046,4125.745037
FDV19,OUT045,2466.370486
DRG48,OUT017,2394.50939
FDI26,OUT013,2950.402579
FDU11,OUT019,51.25431176
FDF59,OUT019,158.5016969
FDR07,OUT049,1652.252046
NCE06,OUT017,2661.829589
FDE10,OUT046,2207.040425
NCO55,OUT046,1838.737574
FDZ13,OUT013,936.858676
FDT50,OUT017,1650.163801
FDH12,OUT010,-206.0441902
FDD21,OUT045,1810.639913
NCM05,OUT013,4238.644064
FDK04,OUT013,1064.826675
FDN33,OUT017,1641.891738
NCM18,OUT010,-872.1755285
DRC25,OUT049,1472.974228
FDT47,OUT017,1642.875174
FDD45,OUT027,3013.130928
NCD07,OUT018,1567.162218
NCY54,OUT010,860.0840117
FDL12,OUT049,1087.595076
FDL02,OUT017,1780.671305
FDC60,OUT035,1548.648974
FDR37,OUT017,2958.102008
FDY16,OUT017,3015.636102
FDU26,OUT045,1870.713511
FDN24,OUT013,967.3669641
FDH44,OUT013,2461.912073
FDE23,OUT010,-1127.579352
FDW60,OUT017,2881.976002
FDQ55,OUT049,1953.724847
FDV32,OUT027,2484.18263
FDV03,OUT010,576.7114049
FDY14,OUT010,2291.362469
NCL55,OUT027,5463.323343
DRF25,OUT017,743.6571534
FDX03,OUT046,837.8833535
FDF40,OUT045,3853.627752
FDX24,OUT010,-431.3909853
FDA25,OUT049,1743.898283
FDH21,OUT018,2259.746729
FDB47,OUT010,1425.232699
FDT34,OUT019,-191.7009598
FDS39,OUT010,340.9638448
NCU05,OUT046,1365.194667
FDE02,OUT049,1600.410052
FDL25,OUT035,1563.104855
FDC50,OUT049,1607.126046
FDZ32,OUT049,1801.432377
FDV14,OUT045,1352.657695
FDR07,OUT045,1507.078867
FDB26,OUT049,960.6509704
NCR50,OUT045,2372.636004
FDP01,OUT018,2183.620723
FDH57,OUT045,2030.213692
FDM60,OUT027,2138.156462
FDA45,OUT017,2858.634967
FDU55,OUT017,4170.257945
FDH40,OUT035,1436.241664
FDG40,OUT019,-1317.370585
FDT12,OUT049,3626.853766
DRL59,OUT045,827.3941683
FDT47,OUT018,1328.383435
FDI60,OUT017,1153.401233
DRF51,OUT027,2104.495578
NCK31,OUT049,931.1261179
FDB08,OUT045,2491.26759
FDM44,OUT035,1726.781525
FDD46,OUT018,2163.883544
FDR27,OUT019,195.7259786
FDV56,OUT010,-157.3143345
FDM02,OUT049,1485.914498
FDU45,OUT018,1548.48939
FDZ10,OUT017,2094.060482
NCK31,OUT010,-1069.061822
FDR27,OUT035,2232.429247
FDF33,OUT013,1827.312916
FDJ36,OUT046,1763.103286
FDP33,OUT049,4108.628278
FDG17,OUT046,3955.844091
FDG47,OUT027,5619.260126
NCW29,OUT046,2141.193811
DRH59,OUT017,1266.791978
FDR32,OUT017,3711.864926
FDP48,OUT035,2971.574453
FDG17,OUT035,3951.175884
DRJ59,OUT017,766.9577301
FDY48,OUT027,3126.562131
FDB02,OUT046,2869.52745
FDN10,OUT019,1.500562715
NCD55,OUT035,795.4182315
FDX34,OUT013,2039.719442
FDZ38,OUT045,2657.524222
DRF37,OUT049,4224.147726
DRL47,OUT019,104.5714587
FDL27,OUT035,1139.88833
NCP53,OUT035,3824.231778
FDT03,OUT019,1029.259216
FDJ28,OUT035,3127.511236
FDF40,OUT018,3651.631744
FDA32,OUT035,3513.463021
NCP02,OUT017,1052.337666
FDZ31,OUT045,3013.991612
NCQ29,OUT013,4223.16429
FDP57,OUT010,-215.831864
FDL32,OUT027,3279.386776
DRB01,OUT035,3126.5278
FDJ40,OUT046,1851.145668
FDO24,OUT018,2267.527073
FDO11,OUT018,3646.963537
FDA56,OUT035,2013.757987
FDF02,OUT045,1634.514691
FDA10,OUT013,2049.015398
NCI55,OUT017,2038.655091
FDZ40,OUT010,-1021.396318
FDV08,OUT049,792.3060935
FDN48,OUT013,1544.432027
FDU57,OUT017,2482.59223
DRF49,OUT013,1923.667819
FDS02,OUT035,3176.732809
FDS43,OUT046,3045.160954
FDT16,OUT013,4174.926152
FDX19,OUT027,5156.650159
FDK15,OUT046,1680.180371
DRA12,OUT049,2337.015754
FDY35,OUT017,846.6875917
NCU42,OUT013,2777.881213
FDD26,OUT013,3018.216064
FDR11,OUT018,2293.939788
NCP53,OUT045,3721.072462
FDP34,OUT045,2439.998229
NCV41,OUT019,-127.4913301
FDN20,OUT018,2390.254233
FDZ16,OUT018,2797.950525
FDZ28,OUT049,2118.42541
NCL55,OUT013,4088.972015
NCJ17,OUT046,1467.282128
FDT37,OUT046,4123.165074
FDV51,OUT049,2753.556742
FDZ28,OUT035,2147.99072
FDN27,OUT013,1975.469354
FDS14,OUT019,628.8515504
FDZ58,OUT045,1905.398288
FDD46,OUT046,2560.846938
FDJ03,OUT035,896.9330585
FDU03,OUT010,956.3579985
FDA33,OUT027,3829.506949
NCW53,OUT035,3116.618753
NCC55,OUT017,718.2278744
FDP52,OUT019,1741.008272
FDE39,OUT049,2017.442759
FDB44,OUT035,3417.599836
FDG59,OUT013,726.4999371
FDI05,OUT013,1297.8729
FDF59,OUT045,1995.569373
FDM39,OUT019,970.7416867
FDB14,OUT013,1562.040503
NCS05,OUT019,256.4126682
DRJ35,OUT045,963.6746881
FDO31,OUT019,-597.8411836
FDA31,OUT046,2844.179087
FDX40,OUT049,740.5045577
FDW56,OUT045,2985.450195
FDH09,OUT018,590.6729247
FDA52,OUT019,910.6276304
FDF20,OUT019,1244.245704
FDE40,OUT046,1096.891032
NCU17,OUT046,1701.392703
NCP14,OUT035,1797.296346
FDN25,OUT027,2392.495934
FDU39,OUT049,1064.786218
NCM05,OUT017,4265.097237
FDU07,OUT017,2471.167571
FDF28,OUT049,2106.549492
FDR57,OUT049,2612.648474
FDJ33,OUT013,2060.931774
DRH23,OUT035,1008.848651
FDQ52,OUT046,4019.562003
DRK13,OUT035,3214.529724
FDP09,OUT046,3439.87652
FDR08,OUT027,3222.3444
FDV50,OUT045,1904.866113
FDT13,OUT049,3096.470772
FDJ27,OUT027,3088.192583
FDH21,OUT046,2585.13095
FDW14,OUT027,2885.162929
FDL52,OUT049,756.5974229
FDW28,OUT017,3204.209875
FDL40,OUT049,1655.855901
FDE24,OUT046,2352.044268
FDX35,OUT049,3689.056067
FDP46,OUT017,1518.019313
FDX56,OUT045,3210.264815
FDQ45,OUT049,3027.06076
FDK50,OUT027,4025.288434
FDY26,OUT045,3285.899103
FDQ09,OUT017,1921.047398
FDN39,OUT049,2770.633043
FDP13,OUT017,778.3419306
FDR51,OUT013,2476.367954
FDZ49,OUT010,1556.23192
FDL28,OUT018,3372.435626
FDZ10,OUT035,2097.17262
FDK38,OUT013,2446.843101
DRL49,OUT027,3745.068423
FDR15,OUT013,2528.661207
FDQ24,OUT035,4060.471056
FDD56,OUT013,2892.376767
NCR42,OUT046,649.8417556
FDH52,OUT045,984.3953024
FDH57,OUT019,196.2581542
FDR15,OUT010,587.6038876
FDJ34,OUT035,2092.012695
FDW37,OUT035,1581.285964
FDQ23,OUT018,1367.695962
FDP34,OUT013,2605.400304
FDE04,OUT027,4334.582038
FDC48,OUT045,1255.770618
FDA47,OUT019,689.4168666
FDI35,OUT018,2591.2361
NCV05,OUT013,2572.763314
FDR28,OUT045,2518.704198
FDH31,OUT017,1673.956096
FDP59,OUT019,-215.5337121
FDS19,OUT018,981.2929166
FDM60,OUT045,637.3047837
FDJ44,OUT018,2486.609135
DRH51,OUT017,1491.606598
DRC25,OUT017,1468.306021
